timestamp,actual,pred_rf
2013-12-24 15:00:00,11.936,11.410259999999994
2013-12-24 16:00:00,4.445,10.007774999999995
2013-12-24 17:00:00,4.0,7.015869999999998
2013-12-24 18:00:00,10.132,10.076274999999999
2013-12-24 19:00:00,16.959,14.48585500000001
2013-12-24 20:00:00,4.204,14.220359999999998
2013-12-24 21:00:00,5.853,7.148710000000001
2013-12-24 22:00:00,5.274,8.517574999999992
2013-12-24 23:00:00,14.943,6.15469
2013-12-25 00:00:00,5.517,13.947709999999995
2013-12-25 01:00:00,12.781,10.760350000000008
2013-12-25 02:00:00,13.586,10.739075
2013-12-25 03:00:00,9.214,11.324265000000002
2013-12-25 04:00:00,8.162,8.03635
2013-12-25 05:00:00,11.391,9.120920000000003
2013-12-25 06:00:00,6.824,11.373264999999995
2013-12-25 07:00:00,10.818,11.272065000000005
2013-12-25 08:00:00,16.599,9.31179
2013-12-25 09:00:00,5.018,12.134550000000004
2013-12-25 10:00:00,6.775,6.041425000000001
2013-12-25 11:00:00,8.575,9.494125000000004
2013-12-25 12:00:00,8.26,7.2673749999999995
2013-12-25 13:00:00,12.311,8.805325
2013-12-25 14:00:00,13.353,10.608839999999988
2013-12-25 15:00:00,12.509,10.049079999999998
2013-12-25 16:00:00,4.0,5.456880000000004
2013-12-25 17:00:00,14.521,6.849829999999997
2013-12-25 18:00:00,5.347,11.443695000000007
2013-12-25 19:00:00,10.805,9.627409999999992
2013-12-25 20:00:00,10.061,7.491224999999999
2013-12-25 21:00:00,7.138,7.001714999999998
2013-12-25 22:00:00,5.864,6.816125000000003
2013-12-25 23:00:00,4.0,12.485219999999995
2013-12-26 00:00:00,10.811,7.2653550000000084
2013-12-26 01:00:00,15.977,13.294070000000001
2013-12-26 02:00:00,14.478,12.313880000000008
2013-12-26 03:00:00,7.685,9.718155000000003
2013-12-26 04:00:00,10.335,7.207649999999997
2013-12-26 05:00:00,11.485,9.532585000000005
2013-12-26 06:00:00,14.91,10.645759999999996
2013-12-26 07:00:00,11.576,11.438474999999999
2013-12-26 08:00:00,7.204,13.386965
2013-12-26 09:00:00,14.487,6.10966
2013-12-26 10:00:00,8.422,11.012769999999994
2013-12-26 11:00:00,6.934,8.085179999999992
2013-12-26 12:00:00,9.367,7.763474999999996
2013-12-26 13:00:00,6.957,9.740749999999997
2013-12-26 14:00:00,7.836,10.942140000000004
2013-12-26 15:00:00,5.844,9.945394999999996
2013-12-26 16:00:00,5.656,6.812259999999993
2013-12-26 17:00:00,11.703,10.740629999999989
2013-12-26 18:00:00,20.549,7.281849999999997
2013-12-26 19:00:00,15.465,12.607850000000003
2013-12-26 20:00:00,12.26,13.38323
2013-12-26 21:00:00,15.217,8.689414999999997
2013-12-26 22:00:00,5.141,9.080075
2013-12-26 23:00:00,5.554,5.997375000000001
2013-12-27 00:00:00,6.686,9.41329
2013-12-27 01:00:00,10.263,13.262789999999987
2013-12-27 02:00:00,12.914,12.34246500000001
2013-12-27 03:00:00,12.832,9.848389999999995
2013-12-27 04:00:00,10.718,11.842040000000004
2013-12-27 05:00:00,5.799,9.95603
2013-12-27 06:00:00,9.558,12.010975
2013-12-27 07:00:00,10.941,9.927564999999996
2013-12-27 08:00:00,12.546,8.953895
2013-12-27 09:00:00,10.658,15.560549999999996
2013-12-27 10:00:00,5.66,7.790455000000001
2013-12-27 11:00:00,5.062,9.526889999999995
2013-12-27 12:00:00,17.882,9.793499999999998
2013-12-27 13:00:00,11.633,13.199435000000005
2013-12-27 14:00:00,16.438,9.375650000000002
2013-12-27 15:00:00,17.5,9.829180000000006
2013-12-27 16:00:00,12.281,9.059970000000018
2013-12-27 17:00:00,5.758,10.220469999999999
2013-12-27 18:00:00,14.437,12.26285
2013-12-27 19:00:00,11.179,16.448169999999983
2013-12-27 20:00:00,13.373,10.226894999999997
2013-12-27 21:00:00,8.896,11.643044999999995
2013-12-27 22:00:00,4.0,6.741059999999999
2013-12-27 23:00:00,8.325,8.021590000000002
2013-12-28 00:00:00,10.121,9.56842999999999
2013-12-28 01:00:00,16.474,10.429134999999999
2013-12-28 02:00:00,7.618,14.717800000000006
2013-12-28 03:00:00,6.086,12.039435000000008
2013-12-28 04:00:00,10.499,9.362195000000007
2013-12-28 05:00:00,5.082,7.951990000000002
2013-12-28 06:00:00,7.949,7.401159999999997
2013-12-28 07:00:00,9.36,9.691170000000003
2013-12-28 08:00:00,7.449,9.848649999999997
2013-12-28 09:00:00,10.09,9.392354999999998
2013-12-28 10:00:00,13.925,7.091995000000004
2013-12-28 11:00:00,11.175,6.831915
2013-12-28 12:00:00,11.505,15.152665000000013
2013-12-28 13:00:00,10.485,9.636174999999994
2013-12-28 14:00:00,9.946,16.01763000000001
2013-12-28 15:00:00,4.048,13.962900000000007
2013-12-28 16:00:00,5.988,9.002869999999996
2013-12-28 17:00:00,5.427,7.057480000000006
2013-12-28 18:00:00,10.888,8.609614999999994
2013-12-28 19:00:00,13.034,9.867725
2013-12-28 20:00:00,8.099,10.07103
2013-12-28 21:00:00,10.601,8.682249999999994
2013-12-28 22:00:00,4.828,7.117679999999999
2013-12-28 23:00:00,7.304,5.74377
2013-12-29 00:00:00,12.694,9.813130000000013
2013-12-29 01:00:00,11.166,13.784119999999998
2013-12-29 02:00:00,9.49,10.158090000000009
2013-12-29 03:00:00,9.045,10.945175
2013-12-29 04:00:00,11.695,9.78399500000001
2013-12-29 05:00:00,5.123,7.717389999999997
2013-12-29 06:00:00,10.052,7.67617
2013-12-29 07:00:00,6.957,9.940659999999998
2013-12-29 08:00:00,9.754,8.732350000000004
2013-12-29 09:00:00,8.548,9.504330000000005
2013-12-29 10:00:00,7.839,9.997684999999993
2013-12-29 11:00:00,5.302,9.489089999999992
2013-12-29 12:00:00,13.113,10.794115000000003
2013-12-29 13:00:00,14.524,11.825380000000003
2013-12-29 14:00:00,8.147,14.350330000000001
2013-12-29 15:00:00,6.53,7.212465000000005
2013-12-29 16:00:00,11.724,9.819995000000002
2013-12-29 17:00:00,4.0,6.9456999999999995
2013-12-29 18:00:00,11.471,9.791934999999999
2013-12-29 19:00:00,4.491,10.477449999999997
2013-12-29 20:00:00,7.521,9.025005000000002
2013-12-29 21:00:00,5.486,10.432054999999986
2013-12-29 22:00:00,6.424,7.009635000000004
2013-12-29 23:00:00,9.584,6.587124999999998
2013-12-30 00:00:00,9.694,12.046634999999998
2013-12-30 01:00:00,13.966,10.552624999999994
2013-12-30 02:00:00,14.07,13.129530000000006
2013-12-30 03:00:00,8.712,12.480464999999997
2013-12-30 04:00:00,4.0,9.816605
2013-12-30 05:00:00,5.652,7.138949999999998
2013-12-30 06:00:00,11.158,9.348069999999995
2013-12-30 07:00:00,6.523,9.90757
2013-12-30 08:00:00,14.754,10.042910000000004
2013-12-30 09:00:00,7.671,10.689044999999995
2013-12-30 10:00:00,10.692,8.5221
2013-12-30 11:00:00,6.011,9.62111000000001
2013-12-30 12:00:00,9.474,13.188970000000001
2013-12-30 13:00:00,16.527,13.774359999999996
2013-12-30 14:00:00,12.548,11.557319999999999
2013-12-30 15:00:00,12.523,10.42107
2013-12-30 16:00:00,10.177,11.272830000000004
2013-12-30 17:00:00,6.726,6.2126949999999965
2013-12-30 18:00:00,12.055,10.119005000000005
2013-12-30 19:00:00,20.604,7.76541500000001
2013-12-30 20:00:00,7.966,13.603955
2013-12-30 21:00:00,9.84,7.60627
2013-12-30 22:00:00,12.485,8.687700000000001
2013-12-30 23:00:00,8.036,9.56217
2013-12-31 00:00:00,12.356,9.513085000000004
2013-12-31 01:00:00,15.423,11.168379999999999
2013-12-31 02:00:00,6.726,11.778040000000003
2013-12-31 03:00:00,10.139,9.769589999999999
2013-12-31 04:00:00,7.742,7.322050000000002
2013-12-31 05:00:00,5.403,7.586675000000007
2013-12-31 06:00:00,9.222,10.370334999999997
2013-12-31 07:00:00,13.782,10.210175000000007
2013-12-31 08:00:00,15.887,14.28398000000001
2013-12-31 09:00:00,5.952,10.442805000000003
2013-12-31 10:00:00,5.39,10.529484999999998
2013-12-31 11:00:00,4.397,8.813805000000004
2013-12-31 12:00:00,7.98,9.622270000000004
