timestamp,generation_ac_kw,generation_pred_kw
2020-05-30 06:00:00,1222.040624985,357.6074115037412
2020-05-30 07:00:00,4445.184821425,2520.1736386460957
2020-05-30 08:00:00,7798.385714275,6404.441973476545
2020-05-30 09:00:00,10843.975000024999,10140.559840068825
2020-05-30 10:00:00,10595.431696374999,13216.150789950809
2020-05-30 11:00:00,17975.58125015,13725.299106916322
2020-05-30 12:00:00,24941.030802775,18864.88762719434
2020-05-30 13:00:00,22955.246875124998,23436.916535952205
2020-05-30 14:00:00,23375.386606975,21034.538930234292
2020-05-30 15:00:00,18361.28705355,20412.90248193259
2020-05-30 16:00:00,11219.797767875,15410.188119732573
2020-05-30 17:00:00,4755.8383928675,8981.573754999808
2020-05-30 18:00:00,521.6120535705,3465.292837979759
2020-05-30 19:00:00,0.0,365.12843749935
2020-05-30 20:00:00,0.0,0.0
2020-05-30 21:00:00,0.0,0.0
2020-05-30 22:00:00,0.0,0.0
2020-05-30 23:00:00,0.0,0.0
2020-05-31 00:00:00,0.0,0.0
2020-05-31 01:00:00,0.0,0.0
2020-05-31 02:00:00,0.0,0.0
2020-05-31 03:00:00,0.0,0.0
2020-05-31 04:00:00,0.0,0.0
2020-05-31 05:00:00,0.0,0.0
2020-05-31 06:00:00,1286.56294646375,357.6074115037412
2020-05-31 07:00:00,3645.934821475,2565.339263681221
2020-05-31 08:00:00,9469.008482075,5844.966973511544
2020-05-31 09:00:00,14569.51026785,11309.995777528824
2020-05-31 10:00:00,20735.7522326,15824.02547742831
2020-05-31 11:00:00,20510.125000275002,20823.523482273824
2020-05-31 12:00:00,20129.71607115,20639.06825228184
2020-05-31 13:00:00,14119.450000025001,20068.996223814705
2020-05-31 14:00:00,12751.49464285,14849.481117664294
2020-05-31 15:00:00,5693.608035775,12976.178107045089
2020-05-31 16:00:00,4728.608035725,6542.812807290074
2020-05-31 17:00:00,3335.9723214,4437.740942494809
2020-05-31 18:00:00,509.0508928535,2471.3865879525088
2020-05-31 19:00:00,0.0,356.33562499745
2020-05-31 20:00:00,0.0,0.0
2020-05-31 21:00:00,0.0,0.0
2020-05-31 22:00:00,0.0,0.0
2020-05-31 23:00:00,0.0,0.0
2020-06-01 00:00:00,0.0,0.0
2020-06-01 01:00:00,0.0,0.0
2020-06-01 02:00:00,0.0,0.0
2020-06-01 03:00:00,0.0,0.0
2020-06-01 04:00:00,0.0,0.0
2020-06-01 05:00:00,0.0,0.0
2020-06-01 06:00:00,1626.0625000205,357.6074115037412
2020-06-01 07:00:00,7743.6352678,2802.9889511709457
2020-06-01 08:00:00,13150.122321474999,8713.357285939044
2020-06-01 09:00:00,14251.8558036,13886.775465108822
2020-06-01 10:00:00,21428.87276745,15601.667352453307
2020-06-01 11:00:00,20818.55535625,21308.70785666882
2020-06-01 12:00:00,12748.729464299999,20854.969501464337
2020-06-01 13:00:00,17466.475893225,14902.305599019706
2020-06-01 14:00:00,7646.552678525,17192.399242904292
2020-06-01 15:00:00,4363.589732075,9402.718732017589
2020-06-01 16:00:00,3763.094196475,5611.7999947000735
2020-06-01 17:00:00,1968.433928605,3761.881255019809
2020-06-01 18:00:00,446.8950892875,1514.1097129960087
2020-06-01 19:00:00,0.0,312.82656250125
2020-06-01 20:00:00,0.0,0.0
2020-06-01 21:00:00,0.0,0.0
2020-06-01 22:00:00,0.0,0.0
2020-06-01 23:00:00,0.0,0.0
2020-06-02 00:00:00,0.0,0.0
2020-06-02 01:00:00,0.0,0.0
2020-06-02 02:00:00,0.0,0.0
2020-06-02 03:00:00,0.0,0.0
2020-06-02 04:00:00,0.0,0.0
2020-06-02 05:00:00,0.0,0.0
2020-06-02 06:00:00,943.308482146,357.6074115037412
2020-06-02 07:00:00,4245.05848215,2325.0611386587957
2020-06-02 08:00:00,15104.83660715,6264.353535984044
2020-06-02 09:00:00,18801.330357175,15255.075465081325
2020-06-02 10:00:00,17603.222321425,18786.29953995581
2020-06-02 11:00:00,15477.872767875,18630.752544451323
2020-06-02 12:00:00,20288.8071423,17116.49168960184
2020-06-02 13:00:00,25382.695536175,20180.359973619707
2020-06-02 14:00:00,17136.671874975,22733.752992969294
2020-06-02 15:00:00,13213.721874974999,16045.802169532588
2020-06-02 16:00:00,10513.118749975,11806.892494730073
2020-06-02 17:00:00,3151.72767861,8486.898442469808
2020-06-02 18:00:00,304.52083333275,2342.415337999509
2020-06-02 19:00:00,0.0,213.164583332925
2020-06-02 20:00:00,0.0,0.0
2020-06-02 21:00:00,0.0,0.0
